############################################																																																																																																														
# Data of the Swiss Biodiversity Program belong to the Swiss Federal government and Florian Altermatt (florian.altermatt@eawag.ch) and may not be distributed or used without prior agreement. Florian Altermatt needs to be involved in all analyses done with these data and will be an author on the subsequent publications.																																																																																																														
############################################																																																																																																														
#Export 20160105 from EPT_IBCH_Localities20150826.txt and EPT_IBCH_Data20150826.txt																																																																																																														
#ID	#Response variables							#Explanatory variables BDM																												#Explanatory variables Seymour et al.																																			#Explanatory variables Katharina																																							
locality	alpha_EPT	alpha_IBCH	alpha_Eph	alpha_Ple	alpha_Tri	alpha_fam	alpha_genus	year	masl	drainage	Strahler_order	distance_to_outlet	catchment	width	depth	var_depth	var_waterlevel	river_bed_modified	natural_cascades	embankment_modifications	width_riparian_left	width_riparian_right	cascades	cascade_height	mud	turbidity	foam	FeS	clogging	waste	periphyton	algae	moss	macrophytes	MSK_class	Agriculture_prop_500m	Woods_prop_500m	Meadows_prop_500m	Settlement_prop_500m	Water_prop_500m	Agriculture_prop_1km	Woods_prop_1km	Meadows_prop_1km	Settlement_prop_1km	Water_prop_1km	Calcite_prop_1km	Agriculture_prop_5km	Woods_prop_5km	Meadows_prop_5km	Settlement_prop_5km	Water_prop_5km	Calcite_prop_5km	Agriculture_prop_10km	Woods_prop_10km	Meadows_prop_10km	Settlement_prop_10km	Water_prop_10km	Calcite_prop_10km	Agriculture_prop_100km	Woods_prop_100km	Meadows_prop_100km	Settlement_prop_100km	Water_prop_100km	Calcite_prop_100km	Agriculture_prop_1000km	Woods_prop_1000km	Meadows_prop_1000km	Settlement_prop_1000km	Water_prop_1000km	Calcite_prop_1000km	area_bdm_m2	watercourse_bdm_m	field_percentage	legume_percentage	potato_percentage	cereal_percentage	corn_percentage	fruit_percentage	rapeseed_percentage	rootvegetable_percentage	vegetable_percentage	vine_percentage	forest_percentage	green_percentage	facade_percentage	roof_percentage	facaderoof_percentage	settlement_percentage	disposalsite_190207_percentage	track_percentage	street_percentage	Q_amean_m3.s	Qvar_amean_m3.s	slope_mean	slope_max	Q_amax_m3.s	dam_count	hydropower_count	carbonate_per_carbonatesilicate	hydro_class	biogeo_class	floodplainwetland_percentage	area_total_m2	watercourse_total_m	decidious_per_forest	Masl_2	wastewater_m3.a	stormsewage_m3.a	canal_percentage	disposalsite_2004_percentage
692235	20	14	7	5	8	26	17	2010	418	RHEIN	3	135511	2876234	2	0.08	2_medium	2_medium	50	yes	4_high	3	4	3_artificial	50	1_no	1_no	1_no	1_no	2_medium	1_no	1_no	2_medium	1_no	1_no	4_artificial	0.034482759	0.034482759	0	0.431034483	0	0.107913669	0.086330935	0	0.287769784	0	0.935269603	0.252158895	0.14507772	0	0.094991364	0	0.511158465	0.25	0.145973154	0	0.095637584	0	0.511158465	0.25	0.145973154	0	0.095637584	0	0.511158465	0.25	0.145973154	0	0.095637584	0	0.140771175	3471582.147	8956.992	10.18197391	0.223406699	0.023430591	4.05919637	1.753871375	1.392087199	0.89401053	6.35E-05	0.06580462	0.408375215	24.86320284	24.67294459	10.52728746	4.111589334	14.6388768	22.48293749	0	0.033612139	2.747059734	NA	NA	0.126641936	0.2807851	NA	0	0	1	LIMMAT	Mittelland	0.652749388	3471582	8956	0.924095438	593.8433477	0	0	0	0
692243	16	12	6	4	6	24	15	2013	459	RHEIN	2	133220	1801564	2.1	0.15	2_medium	2_medium	10	no	4_high	0	5	yes	20	2_medium	1_no	1_no	1_no	2_medium	1_no	1_no	2_medium	1_no	1_no	3_high_impacted	0.18	0.08	0	0.24	0	0.210526316	0.166666667	0	0.122807018	0	0.945913117	0.155495979	0.134048257	0	0.209115282	0	0.611440858	0.157760814	0.127226463	0	0.213740458	0	0.611440858	0.157760814	0.127226463	0	0.213740458	0	0.611440858	0.157760814	0.127226463	0	0.213740458	0	0.207837694	2102655.729	4590.006	12.31932794	0.000146242	0.030972139	4.812041867	2.588485389	2.094078183	0.952751564	0.291645728	0.078575576	0	21.45961415	17.40074985	15.82342181	5.994419579	21.81784139	37.80911593	0	0.007684258	1.167988207	NA	NA	0.130147057	0.3576772	NA	0	0	1	RHEIN	Mittelland	0	2102655	4590	0.951992081	612.8417476	0	0	0	0
692275	7	11	5	0	2	15	6	2010	400	RHEIN	3	115708	15730116	1.8	0.3	2_medium	2_medium	0	no	1_no	2	4	1_no	0	2_medium	1_no	1_no	1_no	1_no	1_no	1_no	1_no	NA	1_no	2_low_impacted	0.448051948	0.012987013	0	0.032467532	0.006493506	0.383587786	0.059160305	0	0.053435115	0.001908397	0.035887746	0.337619519	0.102868447	0	0.044180679	0.006594131	0.067076754	0.33984252	0.09984252	0	0.045669291	0.006299213	0.064692106	0.33984252	0.09984252	0	0.045669291	0.006299213	0.064692106	0.33984252	0.09984252	0	0.045669291	0.006299213	0.590636327	14987739.55	9084.7338	48.69799511	1.054024146	2.524080785	15.99188632	7.801581346	0.924412371	2.262347264	8.532827238	1.590976817	1.532594145	19.47337531	14.62179071	1.954857054	0.906634461	2.861491515	4.490623855	0.058368575	0.025340446	2.66554348	0.03	5.555555556	0.012721436	0.08119583	0.22	0	0	1	RHEIN	Mittelland	1.23514298	14987739	9084	0.53266625	434.2105532	0	0	4.595950213	0.078731019
695246	12	18	3	0	9	26	9	2009	450	RHEIN	3	132982	2825669	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.313432836	0.037313433	0	0.149253731	0	0.287581699	0.052287582	0	0.114379085	0.003267974	0.266151379	0.231448763	0.081272085	0	0.157243816	0.001766784	0.260618262	0.229965157	0.080139373	0	0.160278746	0.00174216	0.260618262	0.229965157	0.080139373	0	0.160278746	0.00174216	0.260618262	0.229965157	0.080139373	0	0.160278746	0.00174216	0.410757369	2098530.383	2411.916	15.90468134	0.111425827	0.059847635	5.860348584	3.337089204	0.456668624	1.188901437	0.600710192	0.185309144	0	15.84654058	13.96235586	14.38592493	6.219517245	20.60544217	32.67189085	0	0.234298728	1.103693305	NA	NA	0.00756933	0.01271027	NA	0	0	1	RHEIN	Mittelland	6.341773597	2098530	2411	0.823327616	464.253549	0	0	0	0
698107	19	7	7	6	6	19	16	2013	196	TICINO	2	29473	3225331	3.85	0.1	3_high	2_medium	0	yes	4_high	0	26	yes	200	1_no	1_no	1_no	1_no	1_no	2_medium	1_no	1_no	1_no	NA	3_high_impacted	0	0.25	0	0.25	0	0.011363636	0.363636364	0	0.113636364	0.011363636	0	0.009950249	0.351575456	0.026533997	0.014925373	0.014925373	0	0.01147541	0.347540984	0.026229508	0.016393443	0.014754098	0	0.01147541	0.347540984	0.026229508	0.016393443	0.014754098	0	0.01147541	0.347540984	0.026229508	0.016393443	0.014754098	0.063097357	3224953.571	6134.9421	0	0	0	0	0	0	0	0	0	0.000780092	56.34365622	5.463610543	2.014599001	0.508445057	2.523044057	2.990292841	0	0	0.906358045	0.04	6.461538462	0.336130877	0.574870956	0.21	0	0	0.23769856	TICINO	Alpensuedflanke	0	3224953	6134	0.004456129	1109.035642	0	0	0	0
698115	20	10	5	8	7	24	17	2011	254	TICINO	6	46590	320424265	25	0.4	3_high	3_high	0	no	3_medium	10	16	1_no	0	1_no	1_no	1_no	1_no	1_no	3_high	1_no	1_no	1_no	1_no	2_low_impacted	0.044025157	0.270440252	0	0.100628931	0.056603774	0.024734982	0.360424028	0.003533569	0.051236749	0.028268551	0	0.010005198	0.42216736	0.019620582	0.011044699	0.009095634	0.003320423	0.009439471	0.398647334	0.015521604	0.007639159	0.011045154	0.005624607	0.007188549	0.350465514	0.039236177	0.006206853	0.011305339	0.003580908	0.007188549	0.350465514	0.039236177	0.006206853	0.011305339	0.79363105	41070729.32	123197.653	0.005606868	0	1.81E-05	1.81E-05	0	0	0	0	3.62E-05	0.328765563	77.52222871	2.928160541	1.217129565	0.277875864	1.495005429	1.559444268	0	0.009568046	0.648922902	0.010888889	6.114285714	0.396690042	1.247990187	0.49	0	0	0.111928717	TICINO	Alpensuedflanke	0.153126539	162101287	394352	0.117565843	844.3523291	55755	1328	0	0
698147	5	6	1	2	2	10	4	2013	2127	TICINO	2	104740	2479756	2	0.3	3_high	3_high	0	yes	1_no	16	16	yes	40	1_no	1_no	1_no	2_medium	1_no	1_no	1_no	1_no	1_no	1_no	1_natural	0	0	0.367647059	0	0.014705882	0	0.018324607	0.235602094	0	0.015706806	0.37006122	0	0.010799136	0.194384449	0	0.012958963	0.300502569	0	0.01242236	0.194616977	0	0.01242236	0.300502569	0	0.01242236	0.194616977	0	0.01242236	0.300502569	0	0.01242236	0.194616977	0	0.01242236	0.847080262	1607978.607	2403.3728	0	0	0	0	0	0	0	0	0	0	0	25.3699004	0	0	0	0	0	0	0	NA	NA	0.19259274	0.3432155	NA	0	0	0.530777891	TICINO	Alpensuedflanke	0	1607978	2403	0	2332.774342	0	0	0	0
698155	16	8	6	7	3	16	12	2011	1951	TICINO	4	112300	11867322	7	0.3	3_high	3_high	0	no	1_no	16	16	2_natural	40	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_natural	0	0.097560976	0.195121951	0.024390244	0.012195122	0	0.033210332	0.273062731	0.007380074	0.014760148	0.411145825	0	0.004122767	0.29225836	0.001832341	0.01053596	0.188794715	0	0.004092769	0.291041382	0.001819009	0.0104593	0.188794715	0	0.004092769	0.291041382	0.001819009	0.0104593	0.188794715	0	0.004092769	0.291041382	0.001819009	0.0104593	0.937415784	11879041.66	24898.3461	0	0	0	0	0	0	0	0	0	0	0	50.23896441	0	0	0	0	0	0	0	0.067108434	2.385542169	0.143434417	0.5305863	1.96	0	0	0.389316336	TICINO	Alpensuedflanke	0.179223526	11879041	24898	0	2274.193893	0	0	0	0
698211	20	11	7	8	5	22	16	2012	1408	RHEIN	2	177507	975103	0.8	0.08	3_high	3_high	0	yes	1_no	16	16	2_natural	50	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_natural	0	0.333333333	0.092592593	0	0	0	0.333333333	0.091397849	0	0	0.801313241	0	0.341708543	0.070351759	0	0.005025126	0.741212779	0	0.33640553	0.082949309	0	0.004608295	0.741212779	0	0.33640553	0.082949309	0	0.004608295	0.741212779	0	0.33640553	0.082949309	0	0.004608295	0.23718002	127752.0122	845.5772	0	0	0	0	0	0	0	0	0	0	39.69125801	19.70160418	0	0	0	0	0	0	0	NA	NA	0.22982645	0.2455593	NA	0	0	1	LIMMAT	Alpennordflanke	53.47251286	127752	845	0.813397129	1431.194704	0	0	0	0
698219	33	20	14	8	11	39	27	2011	890	RHEIN	3	167148	36159830	2.2	0.4	2_medium	1_no	0	no	1_no	2	2.5	1_no	0	2_medium	2_medium	1_no	2_medium	2_medium	1_no	2_medium	1_no	2_medium	1_no	3_high_impacted	0.25	0.027777778	0	0.194444444	0.009259259	0.263779528	0.05511811	0	0.157480315	0.015748031	0	0.182692308	0.262943787	0.021449704	0.026997041	0.002588757	0.294631761	0.126621371	0.293699815	0.046016059	0.016676961	0.00293391	0.567320212	0.113968033	0.288116748	0.063516331	0.015288395	0.002779708	0.592092642	0.113968033	0.288116748	0.063516331	0.015288395	0.002779708	0.219903777	468346.5268	1823.187	0	0	0	0	0	0	0	0	0	0	46.69535939	40.19715108	0	0	0	0.018245861	0	0	0.154219778	NA	NA	0.029625174	0.1305923	NA	0	0	1	LIMMAT	Alpennordflanke	0.672632459	468346	1823	0.871078642	982.9642894	0	0	0	0
698227	19	14	8	3	8	28	16	2013	488	RHEIN	2	149374	4444256	4	0.18	3_high	3_high	0	yes	1_no	15	15	yes	70	2_medium	1_no	3_high	1_no	3_high	2_medium	1_no	1_no	1_no	1_no	1_natural	0.330508475	0.076271186	0	0.093220339	0	0.32326284	0.072507553	0	0.099697885	0.003021148	0.470499714	0.318029115	0.060470325	0	0.118701008	0.001119821	0.36958053	0.319148936	0.060470325	0	0.117581187	0.001119821	0.36958053	0.319148936	0.060470325	0	0.117581187	0.001119821	0.36958053	0.319148936	0.060470325	0	0.117581187	0.001119821	0.060433733	1856952.237	5513.1881	3.444079809	0	0.035542619	0.042651143	1.062013464	2.180719939	0	0	0.149279001	0.043054623	6.739742105	64.05184983	1.742974641	0.673049381	2.416024022	3.471947901	0	0	3.19750747	0.022105263	3.947368421	0.101265264	0.2095985	0.18	0	0	1	LIMMAT	Mittelland	0	1856952	5513	0.648837209	673.8608848	0	0	0	0
698235	20	16	8	5	7	29	20	2011	541	RHEIN	3	153626	1965609	1.5	0.1	3_high	2_medium	0	no	1_no	4	15	1_no	0	2_medium	1_no	2_medium	1_no	1_no	1_no	1_no	1_no	1_no	1_no	2_low_impacted	0.336734694	0.112244898	0	0.040816327	0	0.285087719	0.144736842	0	0.030701754	0	0.671522625	0.271794872	0.179487179	0	0.020512821	0	0.619423967	0.280373832	0.16588785	0	0.021028037	0	0.619423967	0.280373832	0.16588785	0	0.021028037	0	0.619423967	0.280373832	0.16588785	0	0.021028037	0	0.081421542	1477667.933	1711.322	10.87414462	0.037394356	0.02189982	1.872312845	2.542867607	2.432296596	0.059903123	0.000774641	0.132633442	0	34.66308994	28.39841167	1.302320397	0.628244825	1.930565222	3.249856966	0	0	3.111454932	NA	NA	0.010593563	0.03891608	NA	0	0	1	LIMMAT	Mittelland	9.580210176	1477667	1711	0.861032532	571.2002636	0	0	1.378933039	0
698251	19	20	8	3	8	32	16	2012	526	RHEIN	2	130162	5487846	2.7	0.11	3_high	3_high	0	no	1_no	6	3	1_no	0	1_no	1_no	2_medium	1_no	2_medium	1_no	1_no	1_no	2_medium	1_no	1_natural	0.275862069	0.215517241	0	0.00862069	0	0.340490798	0.122699387	0	0.033742331	0	0.039104653	0.327239488	0.135283364	0	0.036563071	0	0.41082602	0.327305606	0.13562387	0	0.036166365	0	0.41082602	0.327305606	0.13562387	0	0.036166365	0	0.41082602	0.327305606	0.13562387	0	0.036166365	0	0.404081305	5480092.511	6096.6793	40.03463897	0.351836863	0.241834568	10.79461238	6.329659489	1.673893375	2.167378266	1.484408571	6.000682904	0	28.09860943	22.75355425	2.189532809	1.307522839	3.497055648	7.116849337	0	0	1.792809856	0.007692308	3.846153846	0.060303771	0.1515408	0.14	0	0	1	RHEIN	Mittelland	0	5480092	6096	0.938489184	592.1584204	0	0	0	0
698259	14	7	8	2	4	16	14	2010	460	RHEIN	2	121505	966352	0.7	0.08	2_medium	2_medium	10	no	4_high	10	16	2_natural	10	1_no	1_no	1_no	1_no	2_medium	1_no	1_no	NA	NA	NA	3_high_impacted	0.181034483	0.25862069	0	0.060344828	0	0.148264984	0.230283912	0	0.119873817	0	0.231221869	0.209583992	0.190626646	0	0.099526066	0	0.255629111	0.215202876	0.185927067	0	0.098613251	0	0.256835737	0.215202876	0.185927067	0	0.098613251	0	0.256835737	0.215202876	0.185927067	0	0.098613251	0	0.148677323	416556.6532	1446.04	0.532881077	0.005184634	0.003709719	0.188377368	0.106897389	0	0.028078035	0.034685486	0.009254177	0	76.85268596	14.60370295	0	0	0	0.003093117	0	0	5.075183865	NA	NA	0.107846163	0.1799221	NA	0	0	1	RHEIN	Mittelland	0	416556	1446	0.968129886	524.8455511	0	0	0	0
704115	17	8	5	5	7	21	15	2012	978	TICINO	2	42880	2249712	0.9	0.09	2_medium	3_high	0	yes	1_no	16	16	2_natural	190	1_no	1_no	1_no	1_no	1_no	2_medium	1_no	1_no	2_medium	1_no	1_natural	0	0.485294118	0.007352941	0.007352941	0	0.002777778	0.438888889	0.002777778	0.041666667	0	0	0.00443459	0.399113082	0.028824834	0.048780488	0	0	0.004282655	0.39614561	0.034261242	0.047109208	0	0	0.004282655	0.39614561	0.034261242	0.047109208	0	0	0.004282655	0.39614561	0.034261242	0.047109208	0	0.344135298	1360953.893	3014.189	0	0	0	0	0	0	0	0	0	0	73.52273352	8.940693781	2.498829283	0.696619223	3.195448506	4.946975676	0	0	1.715088811	NA	NA	0.454724015	0.52699176	NA	0	0	0.139581789	TICINO	Alpensuedflanke	0	1360953	3014	0.252390402	1152.613084	0	0	0	0
704131	15	8	5	7	3	18	14	2013	820	TICINO	5	62304	68432228	10	0.3	3_high	3_high	0	yes	1_no	16	16	yes	30	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_natural	0.038461538	0.384615385	0	0.038461538	0.019230769	0.025735294	0.393382353	0.027573529	0.020220588	0.012867647	0	0.010488044	0.270591526	0.025171305	0.005453783	0.011047406	0.001156945	0.005989937	0.197907515	0.064531587	0.003514096	0.010542289	0.001279472	0.005989937	0.197907515	0.064531587	0.003514096	0.010542289	0.001279472	0.005989937	0.197907515	0.064531587	0.003514096	0.010542289	0.044294511	422620.1316	222.484	0	0	0	0	0	0	0	0	0	0	71.45711567	9.532387848	2.000475456	0.685683419	2.686158876	9.404954093	0	0	0.782532899	NA	NA	0.026441905	0.026441905	NA	0	0	0.80760375	TICINO	Alpensuedflanke	1.732594264	422620	222	0	1025.156768	0	0	0	0
704163	13	7	3	5	5	14	11	2010	2022	RHEIN	3	367739	1784379	2.6	0.1	2_medium	2_medium	0	yes	1_no	16	16	2_natural	150	1_no	1_no	1_no	NA	1_no	1_no	1_no	NA	1_no	NA	2_low_impacted	0	0.020833333	0.239583333	0	0	0	0.019512195	0.204878049	0	0.004878049	0	0	0.012121212	0.127272727	0	0.003030303	0	0	0.011976048	0.125748503	0	0.002994012	0	0	0.011976048	0.125748503	0	0.002994012	0	0	0.011976048	0.125748503	0	0.002994012	0.478445559	681955.4515	3386.0707	0	0	0	0	0	0	0	0	0	0	0	16.20261452	0	0	0	0	0	0	0	NA	NA	0.538286685	0.7854267	NA	0	0	0	RHEIN	Oestliche_Zentralalpen	0	681955	3386	0	2454.421265	0	0	0	0
704179	8	6	3	4	1	13	7	2011	2050	RHEIN	3	224916	11097064	7.5	0.5	3_high	2_medium	0	no	1_no	0	0	1_no	0	1_no	3_high	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	2_low_impacted	0	0	0.192307692	0	0.007692308	0	0	0.081081081	0	0.002457002	0	0	0	0.01600388	0	0.000484966	0	0	0	0.016066212	0	0.000486855	0	0	0	0.016066212	0	0.000486855	0	0	0	0.016066212	0	0.000486855	0.827022999	10357849.42	9748.5352	0	0	0	0	0	0	0	0	0	0	0	3.243907972	0	0	0	0	0	0	0	0.231851852	3.407407407	0.215741308	0.5197424	2.81	0	0	0.180028746	REUSS	Alpennordflanke	21.18170472	10357849	9748	0	2575.365504	0	0	0	0
704195	5	9	2	3	0	13	5	2012	1594	RHEIN	2	214977	4128737	4.5	0.25	3_high	3_high	0	yes	1_no	16	16	2_natural	100	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_natural	0	0	0.461538462	0	0	0	0	0.407407407	0	0	0.904821591	0	0	0.191381496	0	0.003802281	0.789888391	0	0	0.18865598	0	0.003699137	0.789888391	0	0	0.18865598	0	0.003699137	0.789888391	0	0	0.18865598	0	0.003699137	0.896229605	4133961.031	3826.4641	0	0	0	0	0	0	0	0	0	0	0	41.14913597	0	0	0	0	0	0	0	NA	NA	0.165312307	0.3629123	NA	0	0	1	REUSS	Alpennordflanke	0	4133961	3826	0	2166.472785	0	0	0	0
704211	22	10	7	8	7	22	16	2013	939	RHEIN	3	179680	3342734	1.6	NA	2_medium	2_medium	80	no	1_no	16	16	yes	20	1_no	1_no	1_no	3_high	2_medium	1_no	NA	1_no	3_high	1_no	3_high_impacted	0.354330709	0.11023622	0	0.023622047	0.007874016	0.245901639	0.18442623	0.032786885	0.020491803	0.004098361	0.572626434	0.103343465	0.113981763	0.240121581	0.007598784	0.001519757	0.800877356	0.10359116	0.127071823	0.229281768	0.006906077	0.001381215	0.800877356	0.10359116	0.127071823	0.229281768	0.006906077	0.001381215	0.800877356	0.10359116	0.127071823	0.229281768	0.006906077	0.001381215	0.21895779	2695914.868	6351.6615	0	0	0	0	0	0	0	0	0	0	13.73717068	63.24640279	0	0	0	0	0.020447612	0	0.432074693	NA	NA	0.238585913	0.4436615	NA	0	0	1	LIMMAT	Alpennordflanke	0	2695914	6351	0.947810438	1517.947863	0	0	0	0
704219	16	10	8	5	3	20	15	2011	1023	RHEIN	3	171455	1630758	1.5	0.15	3_high	3_high	0	yes	1_no	15	15	2_natural	20	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_natural	0.101351351	0.290540541	0.081081081	0.027027027	0	0.102040816	0.238095238	0.139455782	0.013605442	0	0.511521795	0.101190476	0.229166667	0.142857143	0.017857143	0	0.511097801	0.106936416	0.228323699	0.138728324	0.01734104	0	0.511097801	0.106936416	0.228323699	0.138728324	0.01734104	0	0.511097801	0.106936416	0.228323699	0.138728324	0.01734104	0	0.204898871	874569.9854	4445.2095	0	0	0	0	0	0	0	0	0	0	48.9260904	36.70763959	0	0	0	0	0	0	1.027811635	NA	NA	0.210691841	0.3683007	NA	0	0	1	LIMMAT	Alpennordflanke	24.77970621	874569	4445	1	1168.682314	0	0	0	0
704235	4	13	2	0	2	13	4	2012	510	RHEIN	2	159248	1736731	1.4	0.25	2_medium	2_medium	0	no	1_no	5	4	1_no	0	2_medium	1_no	2_medium	3_high	1_no	1_no	1_no	1_no	1_no	1_no	2_low_impacted	0.254901961	0.009803922	0	0.117647059	0	0.294776119	0.052238806	0	0.089552239	0	0.642107368	0.294285714	0.074285714	0	0.077142857	0	0.694460354	0.307291667	0.067708333	0	0.072916667	0	0.694460354	0.307291667	0.067708333	0	0.072916667	0	0.694460354	0.307291667	0.067708333	0	0.072916667	0	0.597686356	1640529.838	2232.3078	20.60815347	0.125924986	0.042367285	4.44091526	6.39334097	0.908980403	0.121217509	0	0.174176615	0	10.46592706	36.45074128	6.944794158	3.003769379	9.948563537	17.07795531	0	0	2.584206781	NA	5	0.002758729	0.005362967	NA	0	0	1	LIMMAT	Mittelland	10.7482218	1640529	2232	0.884159107	520.1392645	0	0	0	0
704243	17	15	7	5	5	26	15	2010	564	RHEIN	4	141396	11751939	4	0.2	2_medium	2_medium	0	no	4_high	4	3	1_no	0	1_no	1_no	1_no	1_no	1_no	2_medium	1_no	1_no	1_no	1_no	3_high_impacted	0.1	0.033333333	0	0.366666667	0	0.149425287	0.103448276	0	0.24137931	0	0.837389543	0.268317332	0.143001516	0	0.078827691	0.002021223	0.469460191	0.258744206	0.164348925	0	0.068689423	0.00168563	0.512655062	0.258744206	0.164348925	0	0.068689423	0.00168563	0.512655062	0.258744206	0.164348925	0	0.068689423	0.00168563	0.179265053	10683995.87	27350.0154	4.625950938	0.00880016	0.012000219	1.311223887	0.946737247	1.804490675	0.21445724	0.047520866	0.103521886	0	27.018556	37.76955096	6.179200906	2.480311659	8.659512565	15.03901245	0	0.002899976	1.93946467	0.053493976	4.337349398	0.082565468	0.3916537	0.52	0	0	1	RHEIN	Mittelland	1.326068723	11752894	33824	0.849148104	759.2095168	0	0	0	0
704251	22	12	10	6	6	26	19	2013	639	RHEIN	2	135604	4131841	2.9	0.2	3_high	3_high	0	yes	1_no	16	10	yes	15	2_medium	1_no	1_no	1_no	2_medium	1_no	1_no	2_medium	1_no	1_no	1_natural	0.318181818	0.145454545	0	0.027272727	0.009090909	0.302631579	0.142105263	0	0.044736842	0.002631579	0.522510368	0.301435407	0.159090909	0	0.034688995	0.001196172	0.517326663	0.301435407	0.159090909	0	0.034688995	0.001196172	0.517326663	0.301435407	0.159090909	0	0.034688995	0.001196172	0.517326663	0.301435407	0.159090909	0	0.034688995	0.001196172	0.061078492	3420280.867	6480.8145	15.24867747	1.40E-05	0.007493573	4.436375913	3.013665337	2.611363801	0.603561776	0.158162495	0.091317008	0	28.9688318	38.76757263	2.141216141	0.973326856	3.114542997	4.919528709	0	0	2.121032796	0.044444444	11.11111111	0.063595422	0.1478149	0.14	0	0	1	RHEIN	Mittelland	0	3420280	6480	0.782892319	731.4644217	0	0	0	0
704259	23	12	9	5	9	25	21	2011	584	RHEIN	2	129097	2733216	1	0.2	1_no	1_no	0	no	4_high	3	1.5	1_no	0	2_medium	1_no	1_no	1_no	1_no	1_no	1_no	2_medium	1_no	2_medium	3_high_impacted	0.358333333	0.108333333	0	0.025	0	0.273631841	0.186567164	0	0.037313433	0	0.486649087	0.24	0.230909091	0	0.027272727	0	0.576482683	0.236842105	0.235087719	0	0.026315789	0	0.576482683	0.236842105	0.235087719	0	0.026315789	0	0.576482683	0.236842105	0.235087719	0	0.026315789	0	0.074356	2459278.187	3232.914	23.95894339	0.22180822	0.236783234	8.89015613	4.608908513	0.157370533	1.215797249	2.169244594	0.691246659	0	46.00678214	19.55036595	0.7721263	0.415776785	1.187903085	1.930990506	0	0	2.281383151	NA	NA	0.044734782	0.1041647	NA	0	0	1	RHEIN	Mittelland	0	2459278	3232	0.762861736	639.866389	0	0	0	0
704275	16	12	8	2	6	21	15	2012	520	RHEIN	2	148593	2688378	1.4	0.06	2_medium	3_high	0	no	1_no	4	5	1_no	0	1_no	1_no	2_medium	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_natural	0.336956522	0.097826087	0	0.065217391	0	0.201257862	0.238993711	0	0.056603774	0.003144654	0.325395771	0.187732342	0.276951673	0	0.031598513	0.001858736	0.225238121	0.198333333	0.26	0	0.038333333	0.001666667	0.225238121	0.198333333	0.26	0	0.038333333	0.001666667	0.225238121	0.198333333	0.26	0	0.038333333	0.001666667	0.981038825	1838674.237	4463.393	14.21914619	0.285913337	0.347852141	4.742509115	2.040096593	0.239747647	0.557858076	2.190957444	0.375312359	1.378454996	66.85441103	9.694210832	0.012751824	0.005512912	0.018264736	0.048696036	0	0	1.559951197	NA	4.545454545	0.039317123	0.09311651	NA	0	0	1	RHEIN	Mittelland	0	1838674	4463	0.776454691	592.7677471	0	0	0	0
707166	12	8	2	6	4	16	10	2009	1450	RHEIN	3	363057	80655670	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.168224299	0.158878505	0.08411215	0	0.028037383	0.065395095	0.29972752	0.076294278	0.005449591	0.013623978	0	0.007791196	0.130697312	0.108881963	0.002921698	0.007791196	0	0.003171583	0.062638757	0.085632731	0.00190295	0.020298129	0.043931025	0.002749897	0.054310463	0.09494019	0.001718686	0.019111783	0.037834311	0.002749897	0.054310463	0.09494019	0.001718686	0.019111783	0.553306585	31553249.87	82859.6903	0	0	0	0	0	0	0	0	0	0	2.230066756	17.60426201	0.053243288	0.0177678	0.071011088	0.130003303	0	0	0.335112406	0.435340502	3.623655914	0.356385275	0.9229324	10.62	0	0	0.08996654	RHEIN	Oestliche_Zentralalpen	0	79690559	182867	0.635832774	2149.720018	0	0	0	0
707246	35	14	12	11	12	33	28	2009	700	RHEIN	3	147316	7008835	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.057377049	0.426229508	0	0.016393443	0	0.206060606	0.248484848	0	0.033333333	0.003030303	0.490507277	0.209770115	0.247844828	0	0.03591954	0.000718391	0.720073432	0.210300429	0.246781116	0	0.036480687	0.000715308	0.720073432	0.210300429	0.246781116	0	0.036480687	0.000715308	0.720073432	0.210300429	0.246781116	0	0.036480687	0.000715308	0.251629186	271148.5584	618.732	0	0	0	0	0	0.011997173	0	0	0	0	98.50383138	0	0	0	0	0	0	0	0.06736397	NA	NA	0.1833973	0.1833973	NA	0	0	1	RHEIN	Mittelland	0	271148	618	1	838.3267158	0	0	0	0
